index,url,Size in bytes,Return code,Depth,Time
279,https://en.wikipedia.org/wiki/Amsterdam_Stock_Exchange,108563,200,2,09-21-2021_05-02-12
280,https://en.wikipedia.org/wiki/Corporation,235328,200,2,09-21-2021_05-02-12
281,https://en.wikipedia.org/wiki/East_Indiaman,121257,200,2,09-21-2021_05-02-12
282,https://en.wikipedia.org/wiki/Forbes_Global_2000,201934,200,2,09-21-2021_05-02-12
283,https://en.wikipedia.org/wiki/Share_(finance),79340,200,2,09-21-2021_05-02-12
284,https://en.wikipedia.org/wiki/Enkhuizen,105814,200,2,09-21-2021_05-02-12
285,https://en.wikipedia.org/wiki/Edward_Stringham,63762,200,2,09-21-2021_05-02-12
286,https://en.wikipedia.org/wiki/Privately_held_company,95746,200,2,09-21-2021_05-02-13
287,https://en.wikipedia.org/wiki/New_York_Stock_Exchange_Building,448787,200,2,09-21-2021_05-02-13
288,https://en.wikipedia.org/wiki/Portal:New_York_City,387690,200,2,09-21-2021_05-02-13
289,https://en.wikipedia.org/wiki/Securities_Exchange_Act_of_1934,77214,200,2,09-21-2021_05-02-13
